response_uuid,coder_id,question_set,question_id,response_transcript,transcriber_comments,response_category,coder_comments
8f5e5957-7663-4079-a6c1-9317d18e8e4c,Janie,viewing,keys,It was not dark.,NA,target_solution,NA
8f5e5957-7663-4079-a6c1-9317d18e8e4c,Janie,viewing,cow,It was not dark. It was still daytime.,NA,target_solution,NA
8f5e5957-7663-4079-a6c1-9317d18e8e4c,Cecilia,gender,firefighter,A pig? Hmm. They are not brothers. The big one has a different brother.,NA,incorrect_response,NA
8f5e5957-7663-4079-a6c1-9317d18e8e4c,Cecilia,gender,teacher,"She, she looked the same or she was lying.",NA,incorrect_response,NA
8f5e5957-7663-4079-a6c1-9317d18e8e4c,Cecilia,gender,basketball,*looks around the room* The other team won the actual.,NA,incorrect_response,NA
8f5e5957-7663-4079-a6c1-9317d18e8e4c,Jiayi,container,potato,"The bag has more, like it has only one bag but there's more stuff than the boy with three bags. It's heavier because there's more stuff in it.",NA,alternative_solution,NA
8f5e5957-7663-4079-a6c1-9317d18e8e4c,Jiayi,container,bucket,Yippee it's my last question. The glass was empty.,NA,target_solution,NA
91853daf-eae5-4245-845c-96d21fbc2137,Jiayi,container,cup,"[Ready to click?] *no reaction* [What do you think? Do you have a guess?] Maybe I'll just because that will say ""tea"". [Oh, yeah?]",NA,incorrect_response,NA
91853daf-eae5-4245-845c-96d21fbc2137,Jiayi,container,bucket,Maybe it was because it landed on the bottom of the bucket. [Oh yeah?],NA,alternative_solution,NA
91853daf-eae5-4245-845c-96d21fbc2137,Jiayi,container,potato,"Maybe it was because, um, it got, um...[Listen again?] *replays question* Maybe it's because Barney had more potatoes, but you just can't see.",NA,alternative_solution,NA
91853daf-eae5-4245-845c-96d21fbc2137,Janie,viewing,keys,"Maybe it was because she, um, her keys were in the, um, in the light? [Okay.]",NA,target_solution,NA
91853daf-eae5-4245-845c-96d21fbc2137,Janie,viewing,cow,Maybe it was because the sun was still out. [okay],NA,target_solution,NA
91853daf-eae5-4245-845c-96d21fbc2137,Janie,viewing,bedroom,Maybe it was because it was sunny. [uh-huh],NA,target_solution,NA
96ab17f7-6c6e-4c4e-b9c1-a7a8be7f0850,Cecilia,gender,firefighter,Because he's his sister.,NA,target_solution,NA
96ab17f7-6c6e-4c4e-b9c1-a7a8be7f0850,Cecilia,gender,basketball,"Because there was no boys on the team, but there was girls on the team.",NA,target_solution,NA
96ab17f7-6c6e-4c4e-b9c1-a7a8be7f0850,Jiayi,container,potato,*distraction* Because he has more potatoes.,NA,alternative_solution,NA
96ab17f7-6c6e-4c4e-b9c1-a7a8be7f0850,Jiayi,container,bucket,Because there is no water in the bucket.,NA,target_solution,NA
96ab17f7-6c6e-4c4e-b9c1-a7a8be7f0850,Janie,viewing,keys,Because there was still light out.,NA,target_solution,NA
96ab17f7-6c6e-4c4e-b9c1-a7a8be7f0850,Janie,viewing,bedroom,I don't know.,NA,incorrect_noresponse,NA
96ab17f7-6c6e-4c4e-b9c1-a7a8be7f0850,Janie,viewing,cow,Because it was light out.,NA,target_solution,NA
a098c14c-1a8b-416b-a155-f92a95fbca0c,Jiayi,container,cup,"[How could that be?] *pause* I don't know. [Give your best guess.] It is, like, out of a cup a little bit and then it didn't get wet. [Okay. So say it to the camera.] It was out of her cup a little bit and then it didn't get wet. [Okay.]",NA,incorrect_response,NA
a098c14c-1a8b-416b-a155-f92a95fbca0c,Jiayi,container,bucket,Maybe there is something else in the bucket? [Okay.] Maybe there is something else in the bucket. [Okay.],NA,target_solution,NA
a098c14c-1a8b-416b-a155-f92a95fbca0c,Jiayi,container,potato,Maybe there was no potatoes in the three bags. [Okay.],NA,target_solution,NA
a098c14c-1a8b-416b-a155-f92a95fbca0c,Cecilia,gender,basketball,"Hmm. Can you tell me the, [What's your best guess?] Hmm, I don't know. [Listen to it again then.] *replays question* I don't know. Probably because the boys didn't get the ball. [Okay. So how do they score the points?] Because the boys didn't touch the ball at all. The boys didn't touch the ball at all. [Okay, but that doesn't]",NA,incorrect_response,NA
a098c14c-1a8b-416b-a155-f92a95fbca0c,Cecilia,gender,firefighter,Huh. *pause* Maybe there were three? *...* *unclear audio* I already said *unclear audio* I know. [What do you think that] Maybe there were three firefighters.,NA,incorrect_response,NA
a098c14c-1a8b-416b-a155-f92a95fbca0c,Cecilia,gender,teacher,"What was her name? *pause* No, no, no, no, no. *looks at the adult* [Listen to it and give your best name to it.] *...* I don't know.",NA,incorrect_noresponse,NA
a098c14c-1a8b-416b-a155-f92a95fbca0c,Janie,viewing,keys,People could see in the dark. *pause* [What is your answer?] Because she could see in the dark.,NA,incorrect_response,NA
a098c14c-1a8b-416b-a155-f92a95fbca0c,Janie,viewing,bedroom,Same as the other one. [What?] The same as the other one. [I don't know. What are you trying to say?] The same as the other one. [I don't know what that means.] Because the sun was still up.,NA,target_solution,NA
a098c14c-1a8b-416b-a155-f92a95fbca0c,Janie,viewing,cow,"Because he would push to it. *pause* [They said he was at a distance.] Well then what you think? Tell me. [You just tell your best answer. Your best guess!] Why can't you just do it? [Amelia, because I am not the one doing the study. You just give your best guess.]  *pause* [Okay, I'll just say you didn't have an answer then.] Okay.",NA,incorrect_response,NA
aa0eeee6-0891-40ae-a9cf-ef573431b9e4,Janie,viewing,cow,"[How could the driver see the cow?] It couldn't, because it didn't have the lights on. [It saw the cow. It saw the cow, how did the driver see the cow?] It's because he tried very heard.",NA,incorrect_response,NA
aa0eeee6-0891-40ae-a9cf-ef573431b9e4,Janie,viewing,keys,"Because, she could see the keys because it was daytime.",NA,target_solution,NA
aa0eeee6-0891-40ae-a9cf-ef573431b9e4,Cecilia,gender,firefighter,"Because... [Just take a guess. You don't have to get it right.] Because, B. It said B... It said B. Like the older one. *unclear audio*",NA,incorrect_response,NA
aa0eeee6-0891-40ae-a9cf-ef573431b9e4,Cecilia,gender,teacher,"It could be like, like he had sisters.",NA,incorrect_response,NA
aa0eeee6-0891-40ae-a9cf-ef573431b9e4,Jiayi,container,potato,It could be like they weigh the same.,NA,incorrect_response,NA
aa0eeee6-0891-40ae-a9cf-ef573431b9e4,Jiayi,container,cup,"It could be, like, it fell out, but it didn't fell.",NA,incorrect_response,NA
aa0eeee6-0891-40ae-a9cf-ef573431b9e4,Jiayi,container,bucket,"It could be like that because it, it didn't go all the way out.",NA,incorrect_response,NA
70cb72b8-2b38-4793-bdff-a09fcd885760,Cecilia,gender,basketball,"Wait, what was that mean? [okay, listen again.] *replay question* Uh-uh. [Guess?] Did people get messed up? [Okay. Let's see.]",NA,incorrect_response,NA
70cb72b8-2b38-4793-bdff-a09fcd885760,Cecilia,gender,firefighter,"Because she's a girl. The younger firefighter is a girl. [Okay, let's see.]",NA,target_solution,NA
70cb72b8-2b38-4793-bdff-a09fcd885760,Janie,viewing,keys,"Because there were white? or she has a cat. [oh, okay]",NA,incorrect_response,NA
70cb72b8-2b38-4793-bdff-a09fcd885760,Janie,viewing,cow,"I don't know. Actually, maybe she's super powered? [superpowered? ] yeah.",NA,incorrect_response,NA
70cb72b8-2b38-4793-bdff-a09fcd885760,Janie,viewing,bedroom,because his room was small?,NA,incorrect_response,NA
70cb72b8-2b38-4793-bdff-a09fcd885760,Jiayi,container,potato,Because it has more apples.,NA,incorrect_response,NA
70cb72b8-2b38-4793-bdff-a09fcd885760,Jiayi,container,cup,"*suprised* Ugh, Um...the tissue was...already wet?",NA,incorrect_response,NA
70cb72b8-2b38-4793-bdff-a09fcd885760,Jiayi,container,bucket,"Because, wait what? *pause* because no water was in there.",NA,target_solution,NA
ae9e9900-eae1-4ef2-a647-8a0b37f58979,Jiayi,container,bucket,"[No, how could that be? You have to answer the question.] Because it's in the washer?",NA,incorrect_response,NA
ae9e9900-eae1-4ef2-a647-8a0b37f58979,Jiayi,container,cup,"I guess, because they don't have any water.",NA,incorrect_response,NA
ae9e9900-eae1-4ef2-a647-8a0b37f58979,Janie,viewing,cow,"Because he's in car, because he can see a cow. [How come he can see the cow?] Because he is in the car.",NA,incorrect_response,NA
ae9e9900-eae1-4ef2-a647-8a0b37f58979,Janie,viewing,keys,"With light on. [What light?] A flashlight. [She said there wasn't anything to shine.] Oh, because... sun is out.",NA,target_solution,NA
ae9e9900-eae1-4ef2-a647-8a0b37f58979,Janie,viewing,bedroom,"Cause this light is on. [Let's replay it, listen.] Because he got feet? [What?] Because he got feet?",NA,incorrect_response,NA
ae9e9900-eae1-4ef2-a647-8a0b37f58979,Cecilia,gender,firefighter,Because he's a bear.,NA,incorrect_response,NA
ae9e9900-eae1-4ef2-a647-8a0b37f58979,Cecilia,gender,teacher,Because he's at school.,NA,incorrect_response,NA
ae9e9900-eae1-4ef2-a647-8a0b37f58979,Cecilia,gender,basketball,Because he's not good at it. [Listen again.] Because he was a dike? *unclear*,NA,incorrect_response,NA
b37cdf15-b4ee-4ee5-94eb-527316c0c2a5,Cecilia,gender,teacher,"[Well, answer. Answer this aloud. How could this be?] Benny! [Oh It's Benny.] No, bunny! [Oh, it's a bunny. But the bunny, Do you want to listen to the question again?] Yep. [Okay, listen to the question and tell Um, tell the answer to the rabbit, okay? It's a long question, so listen carefully, okay? ] Okay. *replays question* [How can that be?] Good. [Good?] Yep. [So the teacher said that's my, the artist is my sister and the artist said I have no sister. How did that happen?] Because don't have no sister again. [Because she has no sister again?] Yep!",NA,alternative_solution,NA
b37cdf15-b4ee-4ee5-94eb-527316c0c2a5,Cecilia,gender,firefighter,"[How could that be?] Good? [No, listen to the question.] Good? [No. Listen.] *replays question*  Good! [Good?] Yep! [Do you have anything more to say?] Yep. [What more do you have to say about her?] Um, food! [What's food?] Yep!",NA,incorrect_noresponse,nonsense
b37cdf15-b4ee-4ee5-94eb-527316c0c2a5,Cecilia,gender,basketball,"[Okay, listen one more time. When they talk you have to look at the screen.] *replays question* Good? Good? [How could this be?] Good? [Do you have anything else to say?] Yep. [What?] Do you? Do you? [Alright. Think about your words, buddy! They said, how could this be?] Good? [Can you tell me more about it?] Yep!",NA,incorrect_noresponse,nonsense
b37cdf15-b4ee-4ee5-94eb-527316c0c2a5,Janie,viewing,cow,Good? [How did the driver see the cow?] Because he ran away. [Because he ran away?] Yep. [Who ran away?] A fire truck. [A fire truck?] Yep!,NA,incorrect_response,NA
b37cdf15-b4ee-4ee5-94eb-527316c0c2a5,Janie,viewing,bedroom,Because he said to go with the guns on. [He had what on?] A guns! [A gun?] A guns!  [What's that?] Like this. *put a finger into the mouth* [A gum?] Yep. [A gum on?] Yes. [He had a gum on.] Yep. And the light. [And the light?] Yep!,NA,incorrect_response,NA
b37cdf15-b4ee-4ee5-94eb-527316c0c2a5,Janie,viewing,keys,"God, he stayed at the garage! [Because she's in the garage?] Yep!",NA,incorrect_response,NA
b37cdf15-b4ee-4ee5-94eb-527316c0c2a5,Jiayi,container,cup,"Good? [How could that be? She dropped it a tissue into a cup and the tissue was not wet. How? How was it not wet? ] Because, it's all clean. [It's all clean?] Yep. [What's all clean?] A tissue. [A tissue?] Yep.",NA,incorrect_response,NA
b37cdf15-b4ee-4ee5-94eb-527316c0c2a5,Jiayi,container,potato,"[How could that be?] Stooby? [Oh, what did you say?] Stoobies! [What does that mean?] That means the sun is way, way high. [The sun is really, really high?] Yep. [Okay.]",NA,incorrect_response,NA
b37cdf15-b4ee-4ee5-94eb-527316c0c2a5,Jiayi,container,bucket,"Amazing? [it's amazing?] Yep! [But how how did you not spill water?] Because *unclear audio*. [How, oh wait, I am sorry. Let's just read, repeat, again.] *replays question* [Oh, so it said he is holding a bucket on his head and he dropped it and no water was spilled. How did that happen?] Because there's no water in the ground. [Because there's not water in the ground?] Yep! [That's what they said, but why was there not water in the ground? Why do you think?] Because no, it's this one you one you in the ground. Oh no.",NA,incorrect_response,NA
bd5a52af-332d-4c2d-901c-d94db3ba39ea,Cecilia,gender,basketball,"Um, I don't know. [I'm just gonna repeat the question. Okay? Listen to the question.] Because, um, they thought they won points, but they didn't.",NA,incorrect_response,NA
bd5a52af-332d-4c2d-901c-d94db3ba39ea,Cecilia,gender,firefighter,"Um, the brother. Brother is sharing pizza. [There's two firefighters sharing pizza. The older one is the brother of the younger one. But the younger one is not the brother of the older one. How can that be?] Um, because, just the older one was growning up faster than the younger one.",NA,incorrect_response,NA
bd5a52af-332d-4c2d-901c-d94db3ba39ea,Jiayi,container,bucket,"A one drop of water maybe. [No, no no. A man was holding a bucket above his head. He let go of the bucket and it dropped to the carpet that he was standing on but not a single drop of water fell out. Why?] Because maybe he dropped it straight. [Dropped it straight, and can you tell me a little bit more?] And it landed like this. [What does that mean?] It landed like this. *motions* [And that means what?] It doesn't spill.",NA,incorrect_response,NA
bd5a52af-332d-4c2d-901c-d94db3ba39ea,Jiayi,container,cup,Because it was already wet. [What?] Because it was already wet. [Because what was already wet?] The tissue.,NA,incorrect_response,NA
bd5a52af-332d-4c2d-901c-d94db3ba39ea,Jiayi,container,potato,"It's bigger? [Wait, let me hear, we hear that one again.] Because there's more potatoes. [Because there's more potatoes in the in which bag?] The Barney's bag.",NA,alternative_solution,NA
bd5a52af-332d-4c2d-901c-d94db3ba39ea,Janie,viewing,cow,Because maybe he had binoculars? Because maybe the driver has X -ray vision with binoculars.,NA,alternative_solution,x-ray vision with binoculars?
bd5a52af-332d-4c2d-901c-d94db3ba39ea,Janie,viewing,keys,"Because maybe I put her hands on the ground and she felt the stuff, and she found them.",NA,incorrect_response,NA
bd5a52af-332d-4c2d-901c-d94db3ba39ea,Janie,viewing,bedroom,"Because it was light, and she walked slow.",NA,incorrect_response,light? what light source? referring to some external light source? the room lights are out.
bd95fe82-64bf-4311-83d5-ca6f1392ba58,Cecilia,gender,basketball,[No. Try to answer the question - riddle. Do you want to replay?] No. I have no idea [That's really good] Because it was what... Because it was not; Because there weren't any boys?,NA,alternative_solution,NA
bd95fe82-64bf-4311-83d5-ca6f1392ba58,Cecilia,gender,firefighter,"Because the younger one is us, is a girl?",NA,target_solution,NA
bd95fe82-64bf-4311-83d5-ca6f1392ba58,Jiayi,container,bucket,Because the bucket landed on its bottom?,NA,alternative_solution,NA
bd95fe82-64bf-4311-83d5-ca6f1392ba58,Jiayi,container,cup,Cause there wasn't any... Anything in it. In the water *replays question* Because it didn't land on in the sippy cup.,NA,incorrect_response,NA
bd95fe82-64bf-4311-83d5-ca6f1392ba58,Jiayi,container,potato,Because there's less in Tom's bag [Hum?] because there's less things in Tom's bag,NA,alternative_solution,NA
bd95fe82-64bf-4311-83d5-ca6f1392ba58,Janie,viewing,cow,Because it's black.,NA,incorrect_response,NA
bd95fe82-64bf-4311-83d5-ca6f1392ba58,Janie,viewing,keys,Cause it was morning time.,NA,target_solution,NA
bd95fe82-64bf-4311-83d5-ca6f1392ba58,Janie,viewing,bedroom,Cause the sun was nearly down.,NA,target_solution,nearly down = not fully down = some sort of sunlight?
be3bff8b-5a27-4117-b4a7-d19794a5237f,Cecilia,gender,firefighter,"I...I don't know. [you want to hear the questions again?] Yeah. *replays question* That's, this is, I know the question, it's just, this is, not what well for me. [Well, do your best to give an answer.] There were not one at the same time. [That's how they're not...not brothers?] Yeah. [I'll handle the next button, okay? that's your final answer?]",NA,incorrect_response,NA
