response_uuid,response_video_privacy,response_databrary,gender,languages,child_hashed_id,trial_num,questionAndResponseDuration,parentCode,question_set,question_id,age_months,trial_number,transcriber_id,response_transcript,feedback_transcript,transcriber_comments,trial_exclusion_reason,parentCode_judgedBy,coder_id,response_category
391542a4-4479-45d2-8f29-21bf6b3e17ad,private,no,m,en,G7T4NQ,4,19.421,similar,container,potato,87,5,Cecilia,Because of the amount?,"[Alright, click on this one, the first one. Hold on honey, I need to click that.]",NA,include,parent,Jiayi,incorrect_response
391542a4-4479-45d2-8f29-21bf6b3e17ad,private,no,m,en,G7T4NQ,5,18.241,different,container,cup,87,6,Cecilia,Cause it didn't get in.,"Mom, why it's filled of cereal, that's weird. [It wasn't] Almost done.",NA,include,parent,Jiayi,incorrect_response
391542a4-4479-45d2-8f29-21bf6b3e17ad,private,no,m,en,G7T4NQ,6,49.75,different,gender,teacher,87,7,Cecilia,"Ummm. [I don't know, what do you think?] *no reaction* [what's your answer? You need to listen to it again?] Because it's not his, her sister?",[Two more.],NA,include,parent,Cecilia,incorrect_response
391542a4-4479-45d2-8f29-21bf6b3e17ad,private,no,m,en,G7T4NQ,7,21.133,different,gender,firefighter,87,8,Cecilia,"One, two, three, four, five, six, seven, eight. I...don't know. *click next*","[Excuse me, that's my turn. Uh huh.] I said I don't know.",NA,include,parent,Cecilia,incorrect_noresponse
391542a4-4479-45d2-8f29-21bf6b3e17ad,private,no,m,en,G7T4NQ,8,21.867,similar,gender,basketball,87,9,Cecilia,Cause it's boys against girls?,*no reaction*,NA,include,parent,resolved,target_solution
101b7b62-b309-4331-8295-7062812613cd,private,no,f,en so,7CNLEB,0,20.704,no_answer,container,bucket,84,1,Cecilia,Yes.,"[Wow did you click next?] Mm -hmm. [No, yeah. What was your answer?] *no reaction* [hey, what was your answer to the first part?] I don't answer. [Uh, Okay.]",NA,skipped trial,child,NA,NA
101b7b62-b309-4331-8295-7062812613cd,private,no,f,en so,7CNLEB,1,18.654,similar,container,cup,84,2,Cecilia,"[you to answer the question out loud.] Oh, I thought I thought it was a next. [No] I thought you did didn't need it. [Nope.] I thought you like entered on the next page. [Nope. So every time you get your question say it out loud, okay?] Ok. *replays question* There's no water in it. [There was no water in it?] Yeah. It should be cut.",Wow.,NA,include,parent,Jiayi,incorrect_response
101b7b62-b309-4331-8295-7062812613cd,private,no,f,en so,7CNLEB,2,31.97,similar,container,potato,84,3,Cecilia,"There's no sloth. [how can that be?] Because she has more potatoes than he does. [She has more what?] Potatoes than he does in his bag. [Gotcha, Okay, here she has more potatoes.]",*laugh* that's the same thing I did.,NA,include,parent,Jiayi,alternative_solution
101b7b62-b309-4331-8295-7062812613cd,private,no,f,en so,7CNLEB,3,38.168,different,viewing,keys,84,4,Cecilia,"[No, no, no. Say it out loud. How can she see her keys?] Because they're a different color? [okay.]","Different. [okay, next one.]",NA,include,parent,Janie,incorrect_response
101b7b62-b309-4331-8295-7062812613cd,private,no,f,en so,7CNLEB,4,36.944,different,viewing,cow,84,5,Cecilia,Because he was far away. [Far away?] yeah.,"Oh, I think something different.",NA,include,parent,Janie,incorrect_response
101b7b62-b309-4331-8295-7062812613cd,private,no,f,en so,7CNLEB,5,43.808,different,viewing,bedroom,84,6,Cecilia,"Because he was actually running fast, slow running instead of in his...","Oh, I just found a different,",NA,include,parent,Janie,incorrect_response
101b7b62-b309-4331-8295-7062812613cd,private,no,f,en so,7CNLEB,6,21.325,different,gender,firefighter,84,7,Cecilia,Because they're not brothers. [What are they then?] they're friends!,Uhhh,NA,include,parent,Cecilia,incorrect_response
101b7b62-b309-4331-8295-7062812613cd,private,no,f,en so,7CNLEB,7,28.286,different,gender,teacher,84,8,Cecilia,"Because the teacher's lying! [Okay, teacher's lying.]",Ohhh,NA,include,parent,resolved,alternative_solution
101b7b62-b309-4331-8295-7062812613cd,private,no,f,en so,7CNLEB,8,16.354,similar,gender,basketball,84,9,Cecilia,"Because of girl, there are only girls!",*no reaction*,NA,include,parent,Cecilia,target_solution
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,private,yes,f,en,KDN5GN,0,68.951,different,container,potato,61,1,Cecilia,I don't know. [You wanna guess?] i don't know. [You wanna hear the question again?] No. [Let's sit down again and see if we have a guess.] Because...Maybe one bag was longer and the other bag wasn't?,Uh -oh. Wow.,NA,include,parent,Jiayi,incorrect_response
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,private,yes,f,en,KDN5GN,1,55.944,different,container,bucket,61,2,Cecilia,"I want to go and get my water. [do you want to give your answer and then get your water? Do you want to hear it again?] Yes. *replays question* Because it was, um, the lid was closed up strong. [Sounds good to me.] *going out to get water* [Alright, do you want to hear the answer a real quick?] *stop and listen*","[Umm, okay]*going out to get water*",NA,include,parent,Jiayi,alternative_solution
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,private,yes,f,en,KDN5GN,2,61.226,no_answer,container,cup,61,3,Cecilia,"Ummm, I don't know. [wanna listen again?] *replays question* I was to pick up food. [You said that it was food. Do you have any ideas?]*shrug* [Don't know?] I don't know. [No ideas how it didn't get wet?]",*smile* ohhh,NA,include,parent,Jiayi,incorrect_noresponse
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,private,yes,f,en,KDN5GN,3,65.004,no_answer,viewing,keys,61,4,Cecilia,I don't know.  [you just need one more time.] *replays question* I don't know.,*no reaction*,NA,include,parent,Janie,incorrect_noresponse
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,private,yes,f,en,KDN5GN,4,35.358,different,viewing,bedroom,61,5,Cecilia,Maybe it's automatic. [Maybe the light is automatic?] yes.,*no reaction*,NA,include,parent,resolved,alternative_solution
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,private,yes,f,en,KDN5GN,5,41.884,similar,viewing,cow,61,6,Cecilia,"Uh, because the sun was still out.",I was right? [uh-huh],NA,include,parent,Janie,target_solution
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,private,yes,f,en,KDN5GN,6,72.794,different,gender,teacher,61,7,Cecilia,"Maybe the other one, maybe the teacher was that sister, but the artist wasn't the sister?",*smile* ohhh,NA,include,parent,Cecilia,incorrect_response
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,private,yes,f,en,KDN5GN,7,22.484,similar,gender,firefighter,61,8,Cecilia,Because the younger one has sisters with the older one? [Let's see],[You got it right.],NA,include,parent,Cecilia,alternative_solution
87e7f3f3-88bb-4d75-b2e7-fd1dde221c1f,private,yes,f,en,KDN5GN,8,67.701,different,gender,basketball,61,9,Cecilia,"I think, that the other person didn't stop him, but they thought it was the other person. [say that again?] Maybe the other person did, but the other people, so was the other person. [So they gave points to the wrong person is what you're saying?] Yes.","I was wrong. [Hmm, I haven't heard the answer yet.] I don't get it, mom. Was I right? [So the team won because the girls won the points.Even though the boys didn't score a single point. The girls did.] They said neither one scored...[No, they said, not a single boy scored points.]",NA,include,parent,Cecilia,incorrect_response
70cb72b8-2b38-4793-bdff-a09fcd885760,scientific,yes,f,en,LHHRMU,0,20.984,no_answer,gender,teacher,84,1,Cecilia,*no response*,"[No, You can't press next until you answer the question, okay?] Oh..[we'll try again. yeah, it's okay.] Sorry. [Listen.]",NA,skipped trial,parent,NA,NA
70cb72b8-2b38-4793-bdff-a09fcd885760,scientific,yes,f,en,LHHRMU,1,37.661,different,gender,basketball,84,2,Cecilia,"Wait, what was that mean? [okay, listen again.] *replay question* Uh-uh. [Guess?] Did people get messed up? [Okay. Let's see.]","[Oh, it's scored by girls.] oh",NA,include,parent,Cecilia,incorrect_response
70cb72b8-2b38-4793-bdff-a09fcd885760,scientific,yes,f,en,LHHRMU,2,25.035,similar,gender,firefighter,84,3,Cecilia,"Because she's a girl. The younger firefighter is a girl. [Okay, let's see.]",*surprised and look at parent* [Are you sad something similar? Good job!],NA,include,parent,Cecilia,target_solution
70cb72b8-2b38-4793-bdff-a09fcd885760,scientific,yes,f,en,LHHRMU,3,34.321,different,viewing,keys,84,4,Cecilia,"Because there were white? or she has a cat. [oh, okay]",[Ummm] uhhh [It's a good guess though.],NA,include,parent,Janie,incorrect_response
70cb72b8-2b38-4793-bdff-a09fcd885760,scientific,yes,f,en,LHHRMU,4,36.072,different,viewing,cow,84,5,Cecilia,"I don't know. Actually, maybe she's super powered? [superpowered? ] yeah.",What? but the cow was white.,NA,include,parent,Janie,incorrect_response
70cb72b8-2b38-4793-bdff-a09fcd885760,scientific,yes,f,en,LHHRMU,5,31.411,different,viewing,bedroom,84,6,Cecilia,because his room was small?,[Hmm?] *no reaction*,NA,include,parent,Janie,incorrect_response
70cb72b8-2b38-4793-bdff-a09fcd885760,scientific,yes,f,en,LHHRMU,6,19.753,similar,container,potato,84,7,Cecilia,Because it has more apples.,[yeah]*suprised a little*,NA,include,parent,Jiayi,incorrect_response
70cb72b8-2b38-4793-bdff-a09fcd885760,scientific,yes,f,en,LHHRMU,7,27.368,different,container,cup,84,8,Cecilia,"*suprised* Ugh, Um...the tissue was...already wet?",*no reaction*,NA,include,parent,Jiayi,incorrect_response
70cb72b8-2b38-4793-bdff-a09fcd885760,scientific,yes,f,en,LHHRMU,8,36.949,similar,container,bucket,84,9,Cecilia,"Because...wait, what? There's no water was in there.",What do I ?,NA,include,parent,Jiayi,target_solution
d92f14dd-c130-4e7e-8793-1809bafab402,scientific,yes,m,en,6YFRK5,0,26.222,different,container,cup,63,1,Janie,[Can you give an answer?] I think becasue it soaked all the water and put it out of it. [Okay],*looks at mom and yells in high voice* Whaaaat! I did it wrong. [That's okay.],NA,include,parent,Jiayi,incorrect_response
d92f14dd-c130-4e7e-8793-1809bafab402,scientific,yes,m,en,6YFRK5,1,15.519,no_answer,container,potato,63,2,Janie,*no response*,"[So the animal tell you a riddle, and you have to try to figure it out and tell him what you think the answer is.] Okay. [And then we click next, and then.]",NA,skipped trial,parent,NA,NA
d92f14dd-c130-4e7e-8793-1809bafab402,scientific,yes,m,en,6YFRK5,2,24.267,different,container,bucket,63,3,Janie,"[So listen to his riddle, then you'll answer it.] It's a question, not a riddle. [It is a riddle. It is a tricky story.] Because it, because it had little, maybe. [Okay.]","What? I was kind of right. [You said something different and that's okay, that's good. They just want to know what you think.]",NA,include,parent,Jiayi,incorrect_response
d92f14dd-c130-4e7e-8793-1809bafab402,scientific,yes,m,en,6YFRK5,3,30.05,different,gender,teacher,63,4,Janie,"The piglet. [Hold on. Only mom is going to see it.] Because she wasn't a sister, and she was wrong.",*no reaction*,NA,include,parent,Cecilia,incorrect_response
d92f14dd-c130-4e7e-8793-1809bafab402,scientific,yes,m,en,6YFRK5,4,22.827,different,gender,basketball,63,5,Janie,Because none of boys went to *unclear audio*,"Well, that was very not tricky.",NA,include,parent,Cecilia,incorrect_response
d92f14dd-c130-4e7e-8793-1809bafab402,scientific,yes,m,en,6YFRK5,5,30.973,different,gender,firefighter,63,6,Janie,"Because they weren't, because they weren't in the same family. [Well, they were.] Yeah, but I don't. He's too, he's too small to be. But big brother always wins.",What? Urgh... *holds his head* I thought I would get more out of here. [You are a bit stressed. Do you want to squeez my hand?] Let's see what I can do.,NA,include,parent,Cecilia,incorrect_response
d92f14dd-c130-4e7e-8793-1809bafab402,scientific,yes,m,en,6YFRK5,6,29.474,different,viewing,cow,63,7,Janie,Because he had windows.,*no reaction*,NA,include,parent,Janie,incorrect_response
d92f14dd-c130-4e7e-8793-1809bafab402,scientific,yes,m,en,6YFRK5,7,41.842,similar,viewing,keys,63,8,Janie,"Oh, because there was light. Trick ya. Ha ha ha. [Can you say more? Can you explain more?] And also because there was light, it wasn't night time, daytime.",*no reaction*,NA,include,parent,Janie,target_solution
d92f14dd-c130-4e7e-8793-1809bafab402,scientific,yes,m,en,6YFRK5,8,36.52,similar,viewing,bedroom,63,9,Janie,Because it wasn't verrry dark. Because it's Summer. Mm hmm. [Can you say more?] Because...,*no reaction*,NA,include,parent,Janie,target_solution
8f5e5957-7663-4079-a6c1-9317d18e8e4c,private,no,m,en de,TcKYKP,0,29.872,similar,viewing,keys,82,1,Janie,A pig? Hmm. They are not brothers. The big one has a different brother.,That was the same thing as what I answered.,NA,include,parent,Janie,target_solution
8f5e5957-7663-4079-a6c1-9317d18e8e4c,private,no,m,en de,TcKYKP,1,30.416,no_answer,viewing,bedroom,82,2,Janie,"She, she looked the same or she was lying.",*no reaction*,NA,include,parent,Julio,incorrect_response
8f5e5957-7663-4079-a6c1-9317d18e8e4c,private,no,m,en de,TcKYKP,2,33.041,similar,viewing,cow,82,3,Janie,*looks around the room* The other team won the actual.,"Oh. I said because the other team won. It was different. It was similar, I think. [What did you say?] I said, I said, um, I said the other team got the point. The other team won. [And what answer they wanted here?] The girl *pause* *stares at the parent* I said.",NA,include,parent,Janie,target_solution
8f5e5957-7663-4079-a6c1-9317d18e8e4c,private,no,m,en de,TcKYKP,3,21.142,similar,gender,firefighter,82,4,Janie,It was not dark. It was still daytime.,*no reaction*,NA,include,parent,Cecilia,incorrect_response
8f5e5957-7663-4079-a6c1-9317d18e8e4c,private,no,m,en de,TcKYKP,4,26.695,different,gender,teacher,82,5,Janie,*no response*,"[Well, you didn't answer.] Oh. [She will ask you a question, you better listen.]",NA,skipped trial,parent,resolved,alternative_solution
8f5e5957-7663-4079-a6c1-9317d18e8e4c,private,no,m,en de,TcKYKP,5,18.707,different,gender,basketball,82,6,Janie,It was not dark.,"Yeah, I knew it was not dark.",NA,include,parent,Cecilia,incorrect_response
8f5e5957-7663-4079-a6c1-9317d18e8e4c,private,no,m,en de,TcKYKP,6,17.925,no_answer,container,cup,82,7,Janie,*wearing sweater* Hm?,I'm trying to answer but I forgot I should answer before I press next. But I forgot. [Okay.],NA,skipped trial,parent,NA,NA
8f5e5957-7663-4079-a6c1-9317d18e8e4c,private,no,m,en de,TcKYKP,7,32.728,similar,container,potato,82,8,Janie,Yippee it's my last question. The glass was empty.,"Oh, see? [Yeah, but it's similar.] It was the same.",NA,include,parent,Jiayi,alternative_solution
8f5e5957-7663-4079-a6c1-9317d18e8e4c,private,no,m,en de,TcKYKP,8,22.52,similar,container,bucket,82,9,Janie,"The bag has more, like it has only one bag but there's more stuff than the boy with three bags. It's heavier because there's more stuff in it.","Oh. Different. [No, it's the same. Lighter and heavier.]",NA,include,parent,Jiayi,target_solution
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,private,no,f,en,3RUU2K,0,47.452,different,viewing,bedroom,56,1,Janie,[What do you think?] It's like walking fast. [So say it loud so they can hear you.] *pause* [That was a great answer. Can you say it loud?] *shy* I don't know. [She said probably he was walking fast.],*no reaction*,NA,include,parent,Janie,incorrect_response
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,private,no,f,en,3RUU2K,1,38.907,no_answer,viewing,keys,56,2,Janie,"[With your best guess. Yeah, no.] *Child looks away*",*no reaction*,"Not skipped trial, but no answer.",include,parent,Janie,incorrect_noresponse
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,private,no,f,en,3RUU2K,2,58.036,different,viewing,cow,56,3,Janie,[What do you think? How could the driver see the cow?] *silence* [How could the driver see the cow? Do you have an answer?] *whispers* He probably saw it through his window. [*loudly reiterates what the child said* He probably saw it through the window.],*no reaction*,NA,include,parent,Janie,incorrect_response
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,private,no,f,en,3RUU2K,3,33.774,no_answer,gender,teacher,56,4,Janie,[Pig.] Piggy yay. I love. [Do you have any thoughts on this one?] *silence* *shakes her head* [No?],[Okay. I'm gonna keep these closed.],"Not skipped trial, but no answer.",include,parent,Janie,incorrect_response
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,private,no,f,en,3RUU2K,4,23.3,similar,gender,firefighter,56,5,Janie,Because one's a sister and one's a brother. [Excellent.] *smiles*,[You got it.],NA,include,parent,Cecilia,target_solution
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,private,no,f,en,3RUU2K,5,34.284,similar,gender,basketball,56,6,Janie,Because he didn't get the ball. Because the boy didn't get the ball in the hoop every time he tried to do it. And the girls made it in the hoops any time it was her time. [Nice.],[That's a good one.],NA,include,parent,Cecilia,target_solution
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,private,no,f,en,3RUU2K,6,43.943,no_answer,container,cup,56,7,Janie,*no response* *distracted by something on the desk*,"*no reaction* [Okay, two more.]","Not skipped trial, but no answer.",include,parent,Janie,incorrect_noresponse
4ec39692-0e3d-4e92-815c-cd4620b5cd0d,private,no,f,en,3RUU2K,7,93.197,no_answer,container,bucket,56,8,Janie,"[Wow, reindeer.] Reindeer! *child asked for water* [Do you want to hear it again or do you have an answer?] *Drinks water* Mommy, I had to spit out water on the ground because there's somehting in there that I was not supposed to drink. [Okay, what would you answer to this riddle?] I wanna hear it one more time too. [They want to hear your thoughts. Do you have a thought or we can just press next and hear the answer.]",*no reaction*,"Not skipped trial, but no answer.",include,parent,Julio,incorrect_response
