child_hashed_id,transcriber_id,video_duration,trial_num,question_set,question_id,riddle_start_time,riddle_stop_time,response_start_time,response_transcript,feedback_start_time,feedback_stop_time,feedback_transcript,trial_exclusion_reason,who_judged_response_similarity_during_feedback?,transcriber_comments,child_gender,age_months,child__language_list,response_category,parentCode
TJP76W,Julio,09:24,8,gender,teacher,08:04,08:22,08:25,The teacher lied.,08:27,08:40,Ahhh!,include,parent,NA,m,84,en,alternative_solution,different
TJP76W,Julio,09:24,9,gender,basketball,08:55,09:06,09:09,The other team was scoring on the wrong basket,09:11,09:24,NA,include,parent,NA,m,84,en,incorrect_response,different
7XTFYQ,Julio,13:19,1,viewing,bedroom,00:53,01:17,01:29,"[You just answer. What answer do you think it could be?] Hmm, maybe he ran? [You think he ran? Ok, click next]",01:44,01:59,That is not...,include,parent,NA,f,71,en fr,incorrect_response,different
7XTFYQ,Julio,13:19,2,viewing,keys,"02:14, 03:21","02:38, 03:46",02:49,"Was it daytime? [No, it was night] Oh yeah. Hmm... Her phone... [She didn't have a phone. Now, listen to it again, listen carefully] *replays question* It's sunset! [I think is already past that, but if you want to submit it click next]",03:58,04:12,"[You were right! Okay, that was kinda what you said. You said sunset. Okay, so we will say similar. It worked. Click next]",include,parent,NA,f,71,en fr,target_solution,similar
7XTFYQ,Julio,13:19,3,viewing,cow,04:28,04:53,05:00,Light? [He hadn't lights on] Because the sun was still out? [Maybe. You think the sun was still out?] It was daytime,05:19,05:35,[Good job! Click on that one],include,parent,NA,f,71,en fr,target_solution,similar
7XTFYQ,Julio,13:19,4,container,cup,05:51,06:05,06:05,"There's no water in it [What you said? Hmm, maybe!]",06:13,06:25,*no reaction*,include,parent,NA,f,71,en fr,target_solution,different
7XTFYQ,Julio,13:19,5,container,bucket,"06:42, 07:05","06:58, 07:21",07:23,"Hmm... There was sand on it? Or, or there was nothing on it [Click next again]",07:36,07:56,"Hey! [Good job] But the sand one was wrong [That's okay, sand... They could be just no water, okay? That's what they are saying]",include,parent,NA,f,71,en fr,target_solution,similar
7XTFYQ,Julio,13:19,6,container,potato,08:08,08:23,08:23,There was heavy stuff in it?,08:29,08:45,*no reaction*,include,parent,NA,f,71,en fr,alternative_solution,similar
7XTFYQ,Julio,13:19,7,gender,firefighter,09:04,09:17,09:21,"Maybe it was a sister? Like, girl? [Hmm, okay so one is a boy and one is a girl?] Yeah [Ok]",09:33,09:52,"[It's a sister! Good job you got it, click on that one]",include,parent,NA,f,71,en fr,target_solution,similar
7XTFYQ,Julio,13:19,8,gender,basketball,"10:13, 10:38","10:25, 10:50",10:25,"Maybe the boy didn't play soccer? [Wait, wait let's replay cus I don't think that. Let's just replay] *replays question* [Ok, so what's your answer?] Maybe they don't play soccer, so they don't know, so they don't really know how [Hmm, ok]",11:07,11:19,What?,include,parent,NA,f,71,en fr,incorrect_response,different
7XTFYQ,Julio,13:19,9,gender,teacher,"11:34, 12:27","11:51, 12:44",11:55,"Maybe one of them forgot. That they were sisters [You think they forgot they were sisters?] Wait, actually no... Hm [Listen to it again] *replays question* I don't know [You don't know] Yeah [Ok, click next]",13:09,13:19,*no reaction*,include,parent,NA,f,71,en fr,incorrect_response,different
T4EMJ6,Jiayi,15:04,1,gender,teacher,"01:27, 02:10","01:44, 02:28",01:45,"[Well, answer. Answer this aloud. How could this be?] Benny! [Oh It's Benny.] No, bunny! [Oh, it's a bunny. But the bunny, Do you want to listen to the question again?] Yep. [Okay, listen to the question and tell Um, tell the answer to the rabbit, okay? It's a long question, so listen carefully, okay? ] Okay. *replays question* [How can that be?] Good. [Good?] Yep. [So the teacher said that's my, the artist is my sister and the artist said I have no sister. How did that happen?] Because don't have no sister again. [Because she has no sister again?] Yep!",NA,NA,"[*realization* Ohh] *unclear audio* What's a brother? [A brother is like, Benny is your brother. A boy.] Not a boy. [ Like a boy who's in your family, but, like a sibling.] He's not a...",include,parent,NA,m,48,en,alternative_solution,different
T4EMJ6,Jiayi,15:04,2,gender,firefighter,"03:58, 04:21","04:11, 04:34",04:13,"[How could that be?] Good? [No, listen to the question.] Good? [No. Listen.] *replays question*  Good! [Good?] Yep! [Do you have anything more to say?] Yep. [What more do you have to say about her?] Um, food! [What's food?] Yep!",04:55,05:10,[*realization*Uhh] I see so! *pause* [The sister is *unclear audio*],include,parent,NA,m,48,en,incorrect_response,no_answer
T4EMJ6,Jiayi,15:04,3,gender,basketball,"05:26, 05:42","05:38, 05:53",05:39,"[Okay, listen one more time. When they talk you have to look at the screen.] *replays question* Good? Good? [How could this be?] Good? [Do you have anything else to say?] Yep. [What?] Do you? Do you? [Alright. Think about your words, buddy! They said, how could this be?] Good? [Can you tell me more about it?] Yep!",06:31,06:50,[*realization* Ohh] Grace is Grace.  [They are talking about what girls and boys wear.],include,parent,NA,m,48,en,incorrect_response,no_answer
T4EMJ6,Jiayi,15:04,4,viewing,cow,07:04,07:29,07:32,Good? [How did the driver see the cow?] Because he ran away. [Because he ran away?] Yep. [Who ran away?] A fire truck. [A fire truck?] Yep!,07:50,08:03,[*realization* Ohh],include,parent,NA,m,48,en,incorrect_response,different
T4EMJ6,Jiayi,15:04,5,viewing,bedroom,08:17,08:41,08:42,Because he said to go with the guns on. [He had what on?] A guns! [A gun?] A guns!  [What's that?] Like this. *put a finger into the mouth* [A gum?] Yep. [A gum on?] Yes. [He had a gum on.] Yep. And the light. [And the light?] Yep!,09:12,09:26,[*realization* Ohh],include,parent,NA,m,48,en,incorrect_response,different
T4EMJ6,Jiayi,15:04,6,viewing,keys,09:41,10:05,10:06,"God, he stayed at the garage! [Because she's in the garage?] Yep!",10:15,10:25,[*realization* Uhh] *realization* Ohh,include,parent,NA,m,48,en,incorrect_response,different
T4EMJ6,Jiayi,15:04,7,container,cup,10:40,10:54,10:55,"Good? [How could that be? She dropped it a tissue into a cup and the tissue was not wet. How? How was it not wet? ] Because, it's all clean. [It's all clean?] Yep. [What's all clean?] A tissue. [A tissue?] Yep.",11:20,11:32,[*realization*Uhh],include,parent,NA,m,48,en,incorrect_response,different
T4EMJ6,Jiayi,15:04,8,container,potato,"11:48, 12:10","12:02, 12:25",12:25,"[How could that be?] Stooby? [Oh, what did you say?] Stoobies! [What does that mean?] That means the sun is way, way high. [The sun is really, really high?] Yep. [Okay.]",12:46,12:57,[*realization* Ohh],include,parent,NA,m,48,en,incorrect_response,different
T4EMJ6,Jiayi,15:04,9,container,bucket,"13:19, 13:58","13:34, 14:14",13:36,"Amazing? [it's amazing?] Yep! [But how how did you not spill water?] Because *unclear audio*. [How, oh wait, I am sorry. Let's just read, repeat, again.] *replays question* [Oh, so it said he is holding a bucket on his head and he dropped it and no water was spilled. How did that happen?] Because there's no water in the ground. [Because there's not water in the ground?] Yep! [That's what they said, but why was there not water in the ground? Why do you think?] Because no, it's this one you one you in the ground. Oh no.",14:53,15:04,[*realization* Ohh]  That's.,include,parent,NA,m,48,en,incorrect_response,different
56c54U,Julio,08:26,1,container,potato,00:39,00:53,00:58,"[You're gonna have to sit if you wanna do it. *pause* What's your answer? You can guess]  Uh, because he had more potatoes [Say it in a normal voice] Because he had more potatoes. [Okay, are you done answering? Okay,]",01:17,01:29,[Ready for another one?],include,parent,NA,m,60,en,alternative_solution,different
56c54U,Julio,08:26,2,container,bucket,01:44,01:59,02:05,Because there was only one drip in,02:12,02:22,*no reaction*,include,parent,NA,m,60,en,target_solution,similar
56c54U,Julio,08:26,3,container,cup,02:34,02:48,02:49,Because the tissue was protected. [Can you say what you mean by protected?] Because it has paper,03:03,03:16,*no reaction*,include,parent,NA,m,60,en,incorrect_response,different
56c54U,Julio,08:26,4,gender,basketball,03:26,03:38,03:39,Because she was not good at the game,03:45,03:56,*no reaction*,include,parent,NA,m,60,en,incorrect_response,different
56c54U,Julio,08:26,5,gender,firefighter,04:07,04:21,04:21,Because they didn't know each other,04:28,04:40,*no reaction*,include,parent,NA,m,60,en,incorrect_response,different
56c54U,Julio,08:26,6,gender,teacher,04:50,05:07,05:08,"Because they, they didn't walk this at the same buildings.",05:20,05:29,*no reaction*,include,parent,NA,m,60,en,incorrect_response,different
56c54U,Julio,08:26,7,viewing,cow,05:40,06:05,06:07,"Because he, the sunlight was shining down [What kind of light was shining down?] Sunlight",06:19,06:30,"Right! Only two more? Oh, one more!",include,parent,NA,m,60,en,target_solution,similar
56c54U,Julio,08:26,8,viewing,keys,06:43,07:07,07:07,Because the light was shining on the roof [What kind of light?] A headlight,07:19,07:27,Yeah...,include,parent,NA,m,60,en,alternative_solution,different
56c54U,Julio,08:26,9,viewing,bedroom,07:41,08:05,08:06,Because he was a fast walker.,08:14,08:26,*no reaction*,include,parent,NA,m,60,en,incorrect_response,different
cdPV7Q,Julio,10:11,2,viewing,keys,02:09,02:33,02:01,I got... [Listen] *replays question* I don't know either [Just guess] I think she... She had... She opened her eyes very wide.,02:52,03:05,Oh... Koala!,include,parent,NA,m,68,en,incorrect_response,different
cdPV7Q,Julio,10:11,3,viewing,cow,03:23,03:49,03:50,Cause he has glasses. I think.,03:57,04:10,"Oh, my bad. It kept them getting none down to the floor. Piggy!",include,parent,*unclear audio* for the response_transcript,m,68,en,incorrect_response,different
cdPV7Q,Julio,10:11,4,gender,teacher,04:23,04:41,04:43,Because he never win one?,04:52,05:04,Again. I got it wrong. Monkey!,include,parent,NA,m,68,en,incorrect_response,different
cdPV7Q,Julio,10:11,5,gender,firefighter,05:29,05:43,05:45,Because he's only five years old?,05:55,06:07,*no reaction*,include,parent,NA,m,68,en,incorrect_response,different
cdPV7Q,Julio,10:11,6,gender,basketball,"06:25, 06:42, 07:00","06:36, 06:54",06:40,[You weren't listening] Because the other team [Listen again] *replays question* Because the other team throwed the ball into the hoop. Oh my god...,07:05,07:16,"Oh, that's right. Better.",include,parent,Unclear if he said rotted or got it.,m,68,en,incorrect_response,different
cdPV7Q,Julio,10:11,7,container,bucket,07:30,07:46,07:48,*shrugs* Oh no [Take a guess] Hmm. I think I think it got it very gently. You always do that.,08:10,08:22,*no reaction*,include,parent,NA,m,68,en,incorrect_response,different
cdPV7Q,Julio,10:11,8,container,cup,08:41,08:55,08:55,Because there was no water inside.,08:58,09:19,That was funny. Hippopotamus!,include,parent,NA,m,68,en,target_solution,similar
cdPV7Q,Julio,10:11,9,container,potato,09:37,09:51,09:50,Because he has a little amount.,09:58,10:11,*looks at the parent* [*smile*],include,parent,NA,m,68,en,incorrect_response,similar
V33ZKH,Julio,08:54,1,viewing,bedroom,00:37,01:01,01:06,Because... he ran fast? [Because he ran fast],01:12,01:25,*no reaction*,include,parent,NA,f,66,en,incorrect_response,different
V33ZKH,Julio,08:54,2,viewing,keys,01:40,02:04,02:07,Uhm... Because she saw them in the dark? [She saw them in the dark?],02:16,02:24,*no reaction*,include,parent,NA,f,66,en,incorrect_response,different
V33ZKH,Julio,08:54,3,viewing,cow,02:37,03:03,03:07,Because the sun was still up?,03:10,03:20,[The sun was still up! Good job],include,parent,NA,f,66,en,target_solution,similar
V33ZKH,Julio,08:54,4,gender,basketball,03:29,03:41,03:40,Because the girls won so much?,03:51,04:03,[You said that! Because the girls did it],include,parent,NA,f,66,en,target_solution,similar
V33ZKH,Julio,08:54,5,gender,teacher,04:14,04:31,04:34,Because she was just kidding that that was her sister [She was just telling a joke?],04:43,04:52,Oh!,include,parent,NA,f,66,en,incorrect_response,different
V33ZKH,Julio,08:54,6,gender,firefighter,05:00,05:14,05:18,"Because... Uhm, the firefighter... The younger firefighter is not its brother because the other one firefighter was actually a other brother [A different brother?] Yeah",05:47,05:59,Ahh! [Tricky!],include,parent,NA,f,66,en,alternative_solution,different
V33ZKH,Julio,08:54,7,container,potato,"06:08, 06:35","06:22, 06:50",06:24,"[Did you hear that?] Yes [Then how could that be?] Because... Because, uhm, Barney's three bags had a little bit of things, but the other bags, the other one bag, actually, had more things than the other bag [Than the other three all added together?]",07:15,07:25,[You're close!],include,parent,NA,f,66,en,alternative_solution,different
V33ZKH,Julio,08:54,8,container,bucket,07:37,07:52,07:52,Because the bucket was empty,07:57,08:07,[Good job!],include,parent,NA,f,66,en,target_solution,similar
V33ZKH,Julio,08:54,9,container,cup,08:23,08:37,08:37,Because it was empty,08:40,08:54,*no reaction*,include,parent,NA,f,66,en,incorrect_response,similar
QEHAS6,Janie,11:42,2,gender,basketball,"01:53, 02:18","02:05, 02:30",02:07,"Um, I don't know. [I'm just gonna repeat the question. Okay? Listen to the question.] Because, um, they thought they won points, but they didn't.",02:44,02:58,"[Oh, right?] I thought it was that.",include,parent,NA,m,57,en so,incorrect_response,different
QEHAS6,Janie,11:42,3,gender,firefighter,"03:09, 03:30","03:23, 03:44",03:45,"Um, the brother. Brother is sharing pizza. [There's two firefighters sharing pizza. The older one is the brother of the younger one. But the younger one is not the brother of the older one. How can that be?] Um, because, just the older one was growning up faster than the younger one.",04:19,04:34,Oh. [Get it? You see.],include,parent,NA,m,57,en so,incorrect_response,different
QEHAS6,Janie,11:42,4,container,bucket,04:46,05:01,05:04,"A one drop of water maybe. [No, no no. A man was holding a bucket above his head. He let go of the bucket and it dropped to the carpet that he was standing on but not a single drop of water fell out. Why?] Because maybe he dropped it straight. [Dropped it straight, and can you tell me a little bit more?] And it landed like this. [What does that mean?] It landed like this. *motions* [And that means what?] It doesn't spill.",05:43,05:58,"[But you said something else, and that also could be also what you said.]",include,parent,NA,m,57,en so,incorrect_response,different
QEHAS6,Janie,11:42,5,container,cup,06:11,06:25,06:24,Because it was already wet. [What?] Because it was already wet. [Because what was already wet?] The tissue.,06:37,06:52,Oh. [Hmm.],include,parent,NA,m,57,en so,incorrect_response,different
